Max_temperature Min_temperature Dewpoint Precipitation Sea_level_pressure Standard_pressure Visibility Wind_speed Max_wind_speed Y outlier number
1.40718 0.93131 1.12900 -0.29348 -0.98297 -0.84628 0.73153 0.45934 0.70667 1.29705 1.00000 171
0.09752 -0.00565 -0.30405 -0.29348 1.15164 1.61290 0.32579 0.38370 -0.36659 0.04798 1.00000 255
0.32139 0.25670 0.12124 -0.29348 0.85379 1.46824 0.39341 0.65007 -0.56668 0.33274 1.00000 492
-0.82597 -1.05503 -0.72010 -0.02225 -0.03977 -0.41230 -1.09429 -0.44830 0.08819 -0.94221 1.00000 222
-1.29051 -1.45980 -1.63540 -0.29348 1.25093 1.17893 0.46104 1.40644 1.54345 -1.25285 1.00000 804
0.76354 0.39912 0.95333 -0.29348 0.35737 0.81728 0.39341 -1.01722 -0.36659 0.64986 1.00000 37
-0.30546 -0.56782 -0.37802 -0.29348 1.79699 1.97454 0.52866 -0.59957 0.08819 -0.43093 1.00000 900
-0.50694 0.26420 -0.01744 1.33391 -0.08941 -0.19532 0.52866 0.53497 0.08819 -0.21736 1.00000 865
0.99302 0.56402 0.96258 -0.29348 0.40701 1.10660 0.46104 -0.71467 -0.56668 0.85696 1.00000 1158
0.29900 -0.54533 -0.74784 -0.29348 1.30057 1.68523 0.32579 -1.20467 -0.74677 -0.09440 1.00000 808
1.23928 0.66896 0.80540 -0.29348 -0.18870 0.16632 0.52866 0.23243 0.28828 1.18702 1.00000 620
-1.20096 -1.08501 -1.14539 -0.02225 0.30773 -0.05066 0.25817 -0.67521 -0.95597 -1.05870 1.00000 323
-0.78679 0.02434 0.02878 0.79145 -1.97581 -2.87148 0.19055 -0.03394 0.08819 -0.52154 1.00000 581
-0.07039 -0.05811 0.31539 -0.29348 0.35737 0.38331 -0.68855 -1.24413 -0.95597 -0.09440 1.00000 1143
-0.40620 0.15926 -0.05443 -0.29348 -1.62832 -2.07586 0.25817 2.10690 2.18013 -0.26914 1.00000 55
0.15908 0.12178 0.02878 -0.29348 1.10200 1.54057 0.59628 0.98879 0.50657 0.15153 1.00000 920
-1.35207 -1.37734 -1.45049 -0.29348 1.59842 1.10660 -0.01232 -0.56340 -0.74677 -1.43406 1.00000 585
0.56206 -0.20803 0.02878 -0.29348 -0.18870 -0.12299 0.66391 -0.37266 0.08819 0.48807 1.00000 432
-0.11516 -0.65027 -0.69237 -0.29348 0.80415 0.74495 -0.55331 -1.16849 -0.56668 -0.48918 1.00000 854
-0.74761 0.07681 0.17671 -0.29348 1.00272 1.10660 -0.28281 0.57444 -0.11191 -0.40504 1.00000 980
0.67399 0.15926 0.62049 -0.29348 0.05952 0.60030 -0.07995 -0.71467 -0.56668 0.41041 1.00000 1302
0.96503 1.10371 1.43410 1.33391 0.05952 0.81728 0.32579 1.84381 3.43530 1.01228 1.00000 967
1.00421 1.23863 1.15673 -0.29348 -1.23118 -0.91861 0.66391 0.41987 0.08819 1.01876 1.00000 461
-1.15058 -0.24551 -0.13764 0.79145 0.40701 -0.05066 -1.22953 -0.03394 0.08819 -0.76099 1.00000 1251
-0.62448 0.05432 0.03803 -0.29348 1.00272 1.10660 -0.14757 -0.79031 -1.16698 -0.28855 1.00000 256
0.76354 0.80388 0.35237 -0.29348 0.70486 1.32358 0.73153 -0.37266 0.90677 0.81166 1.00000 353
1.42957 1.47849 1.27692 -0.29348 -1.18154 -0.48463 0.52866 -0.03394 0.08819 1.51062 1.00000 690
0.19826 0.69894 1.10126 -0.29348 -0.93333 -0.70162 0.19055 -0.44830 -0.11191 0.50101 1.00000 527
1.49114 0.56402 0.32464 -0.29348 -0.63548 -0.12299 0.52866 -0.56340 -0.74677 1.29057 1.00000 518
-0.98828 -0.11058 -0.10065 0.24898 -0.98297 -1.35258 0.19055 0.91316 1.54345 -0.61214 1.00000 174
-1.04984 -0.38043 -0.31330 1.33391 -0.23834 -0.55696 -0.01232 -0.29703 0.28828 -0.68333 1.00000 1482
1.16652 0.80388 0.16747 -0.29348 0.45665 0.96194 0.52866 -1.05339 -0.74677 1.08995 1.00000 1588
1.20570 1.17117 1.13824 -0.29348 -0.98297 -0.33998 0.39341 -0.37266 -0.11191 1.23233 1.00000 726
0.23184 0.69894 0.45408 -0.29348 0.70486 1.10660 0.59628 1.21570 0.28828 0.41041 1.00000 1347
0.38296 1.03625 1.26768 -0.29348 0.25808 0.45564 0.59628 0.41987 0.08819 0.56573 1.00000 181
-0.02002 -0.65027 -0.43349 -0.29348 0.25808 0.16632 -0.14757 -0.48776 -0.11191 -0.37269 1.00000 1087
-1.12820 -0.14057 -0.24858 -0.29348 0.95307 0.74495 -0.01232 2.69883 0.90677 -0.71569 1.00000 699
0.92585 1.13369 1.26768 -0.29348 -0.13905 0.45564 0.66391 -0.67521 0.08819 0.96051 1.00000 602
-1.52557 -1.05503 -1.08068 0.24898 -1.08225 -2.22052 -0.35044 -0.41213 -0.36659 -1.31757 1.00000 976
0.60123 0.54903 1.12900 -0.29348 0.05952 0.45564 0.73153 -1.05339 -0.74677 0.56573 1.00000 1197
-1.39125 -1.35486 -1.73711 -0.29348 1.39985 1.25125 0.25817 -0.22139 -0.56668 -1.49878 1.00000 377
-0.36702 -0.97258 -0.87727 -0.29348 -0.18870 -0.84628 -0.41806 0.41987 0.70667 -0.60567 1.00000 983
0.08073 -0.88263 -1.43200 -0.29348 0.85379 0.81728 0.39341 -0.37266 0.28828 -0.39210 1.00000 638
-0.28307 -0.66526 -0.35028 0.79145 0.10916 -0.05066 0.39341 -0.79031 -0.95597 -0.37269 1.00000 176
-1.15058 -0.83766 -0.96973 -0.29348 0.40701 -0.26765 0.52866 -0.18522 -0.56668 -1.07811 1.00000 972
1.26726 0.69894 0.13973 -0.29348 0.15880 0.60030 0.39341 -1.05339 -0.95597 1.11583 1.00000 1073
-0.62448 -0.92011 -1.40427 -0.02225 0.95307 1.03427 0.39341 0.04169 -0.36659 -0.80630 1.00000 528
0.01916 -0.14057 -0.14688 -0.29348 -0.13905 -0.05066 0.66391 0.38370 0.50657 0.02210 1.00000 1445
-0.54612 -0.78519 -0.81256 -0.29348 0.75451 0.74495 0.05530 0.08115 -0.11191 -0.61861 1.00000 269
-1.41364 -0.78519 -0.76633 0.79145 -0.18870 -0.84628 -2.04101 0.95262 0.28828 -1.15578 1.00000 439
1.56949 1.10371 0.60200 -0.29348 -0.88369 -0.62929 0.73153 0.49551 0.70667 1.67888 1.00000 1222
1.10495 1.02125 1.55429 2.41884 -0.68512 -0.12299 0.25817 -1.01722 -0.11191 1.05112 1.00000 903
1.20570 1.50847 0.82389 -0.29348 -0.53619 -0.19532 0.52866 1.81093 0.70667 1.31646 1.00000 969
-0.32225 -0.86764 -0.56293 -0.29348 0.60558 0.38331 0.59628 -0.22139 0.70667 -0.39210 1.00000 268
1.77098 0.99877 -0.21160 -0.29348 -0.13905 0.31098 0.86677 -0.86595 -0.56668 1.80832 1.00000 1241
-0.01442 0.68395 0.68521 1.33391 -1.82689 -2.36518 0.19055 0.95262 0.70667 0.07387 1.00000 287
0.82511 -0.11058 -0.20235 -0.29348 0.95307 1.54057 0.52866 -1.28030 -1.16698 0.46218 1.00000 68
-1.21215 -0.43290 -0.61840 -0.29348 0.90343 0.52797 0.79915 2.07401 1.10687 -0.88396 1.00000 1490
0.96503 0.42910 0.67597 -0.29348 0.00987 -0.19532 -0.48568 -0.33649 6.36402 0.81166 1.00000 67
0.05834 -0.19304 0.06576 -0.29348 1.25093 1.54057 0.25817 -1.24413 -0.95597 -0.08793 1.00000 1286
-1.91735 -1.91703 -2.08843 -0.29348 2.59126 1.97454 -2.17625 -0.82648 -1.35435 -2.00358 1.00000 605
1.79896 1.26861 0.27841 -0.29348 -0.88369 -0.55696 0.32579 0.72571 0.28828 1.73066 1.00000 1314
0.76354 1.23863 1.02730 -0.29348 -1.92617 -1.71422 0.59628 1.10389 0.50657 0.93462 1.00000 1156
1.67024 1.45600 1.05503 -0.29348 -1.28082 -0.62929 0.52866 -0.26085 -0.74677 1.76949 1.00000 799
0.56206 0.83386 0.96258 -0.29348 -0.43691 -0.05066 0.39341 -0.22139 0.70667 0.65633 1.00000 216
-0.73642 -0.65027 -0.39651 2.41884 -1.42975 -1.85888 0.25817 0.41987 0.70667 -0.66392 1.00000 775
1.50793 1.25362 1.16598 -0.29348 -1.03261 -0.48463 0.59628 -0.44830 -0.74677 1.70477 1.00000 90
1.63106 1.88325 1.97033 -0.29348 -0.73476 0.23865 0.46104 1.58073 0.70667 1.79538 1.00000 276
-0.50694 -0.89013 -0.66463 -0.29348 2.34305 2.48084 0.12292 -0.14575 -0.56668 -0.79335 1.00000 667
1.28965 1.26861 0.58351 -0.29348 -0.78440 -0.55696 0.52866 -0.10958 -0.56668 1.35529 1.00000 1071
-0.80918 -0.24551 -0.22085 -0.29348 -0.53619 -1.13559 -0.95904 -0.63904 -0.36659 -0.67039 1.00000 978
-1.15058 -0.38043 -0.67387 -0.29348 0.00987 -0.55696 0.39341 1.58073 0.70667 -0.85807 1.00000 52
-0.84835 -1.36235 -1.03445 -0.29348 1.54878 1.17893 -3.25822 -1.12903 -0.74677 -1.20755 1.00000 351
-0.52374 -0.47787 0.61125 0.79145 -0.78440 -1.06326 -0.07995 -0.63904 -0.56668 -0.16559 1.00000 1155
1.46875 1.56094 1.40636 -0.02225 -1.28082 -0.62929 0.59628 1.17953 2.18013 1.47178 1.00000 2
-0.84835 -0.51535 -0.14688 1.33391 0.10916 -0.26765 -0.75617 -0.29703 -0.36659 -0.71569 1.00000 661
-0.74761 -0.24551 -0.07292 2.96131 -2.12474 -3.01614 -0.28281 0.98879 1.96184 -0.54742 1.00000 326
-0.14315 0.42910 0.03803 -0.02225 -0.43691 -0.55696 0.73153 0.98879 0.90677 0.08681 1.00000 1320
-0.34464 -0.83766 -0.68312 -0.29348 -0.13905 -0.41230 -0.07995 -1.09285 -1.16698 -0.65097 1.00000 288
-1.10021 -0.59780 -0.58142 0.24898 0.25808 -0.41230 -1.02666 -0.18522 -0.11191 -0.98104 1.00000 85
0.72437 1.45600 1.18447 -0.29348 -0.08941 0.52797 1.00202 1.29134 -0.11191 1.03170 1.00000 445
1.04339 0.61649 0.91635 -0.29348 0.30773 0.74495 0.66391 -0.75085 0.08819 0.90226 1.00000 1236
1.39039 1.20865 0.92559 -0.29348 -0.33762 0.02167 1.54300 0.65007 0.08819 1.38118 1.00000 1521
-1.29051 -0.51535 -0.74784 -0.29348 0.70486 0.23865 0.59628 1.06443 0.08819 -1.00045 1.00000 1454
-0.30546 -0.12558 -0.23009 -0.29348 0.40701 0.45564 0.73153 0.23243 -0.36659 -0.15264 1.00000 644
1.49114 0.93131 0.75918 -0.29348 -1.92617 -1.85888 0.66391 0.80135 0.70667 1.32940 1.00000 316
-0.77000 -0.97258 -1.14539 -0.29348 1.20128 0.96194 0.52866 -0.63904 1.54345 -0.83218 1.00000 304
-0.57411 -0.43290 0.24143 0.24898 -0.48655 -0.99093 0.52866 1.33080 1.10687 -0.23678 1.00000 1094
0.96503 0.87134 1.22145 -0.29348 -0.48655 0.02167 0.73153 0.15679 1.10687 0.96051 1.00000 1131
0.13670 -0.38043 -0.20235 -0.29348 0.85379 1.03427 0.59628 -1.05339 -0.74677 -0.13970 1.00000 700
0.19826 0.32416 -0.33179 -0.29348 -0.18870 -0.19532 0.73153 1.29134 0.70667 0.29391 1.00000 378
0.56206 1.10371 1.32315 -0.29348 -0.18870 0.16632 0.46104 1.67939 0.70667 0.81813 1.00000 932
1.46875 1.40353 1.13824 -0.29348 -1.18154 -0.62929 0.93440 -0.63904 -0.56668 1.51062 1.00000 629
1.42957 0.84886 0.69446 -0.29348 -0.83404 -0.55696 0.73153 0.08115 -0.11191 1.39412 1.00000 880
0.52288 1.37355 1.49882 -0.29348 -0.78440 -0.33998 0.32579 2.13978 1.54345 0.82460 1.00000 322
0.96503 1.05124 1.32315 -0.29348 0.10916 0.81728 0.46104 -0.52394 0.08819 0.95404 1.00000 313
-1.35207 -0.92011 -1.01596 -0.29348 0.15880 -0.62929 0.52866 1.81093 0.50657 -1.13636 1.00000 1103
-0.56851 0.19674 0.30615 -0.29348 0.10916 -0.12299 0.46104 1.02826 0.08819 -0.27561 1.00000 349
0.80272 1.23863 1.36013 -0.29348 -0.98297 -0.62929 0.73153 2.83038 1.10687 0.96698 1.00000 947
1.40718 1.64339 1.66523 -0.29348 -1.08225 -0.26765 0.32579 -0.26085 -0.56668 1.59475 1.00000 236
1.02660 0.61649 0.88861 -0.29348 -0.08941 0.45564 0.39341 -0.59957 -0.56668 0.92168 1.00000 1507
-1.29051 -1.59472 -1.84805 0.24898 -0.18870 -1.35258 -0.55331 0.98879 -0.11191 -1.63469 1.00000 898
-1.81661 -1.72964 -2.06994 -0.29348 1.59842 0.88961 0.46104 -0.48776 -0.74677 -1.81590 1.00000 1189
-0.44538 -0.48536 0.59276 0.24898 -0.58583 -0.77395 0.52866 0.30806 -0.36659 0.00915 1.00000 741
0.29900 0.42910 0.73144 0.79145 -0.38726 -0.33998 -0.14757 -0.26085 0.08819 0.37805 1.00000 66
1.46875 1.50847 1.01805 -0.29348 -0.48655 0.31098 0.46104 -0.26085 0.08819 1.43943 1.00000 830
1.89411 1.56094 1.57278 -0.29348 -1.38011 -1.13559 0.52866 0.49551 0.28828 1.92481 1.00000 1349
-0.94910 -0.65027 -0.38726 0.79145 0.80415 0.52797 -1.63527 -1.05339 -0.95597 -0.82571 1.00000 1249
-1.25133 -0.65027 -0.87727 -0.29348 1.59842 1.39591 0.86677 0.61061 0.08819 -1.09106 1.00000 894
-1.15058 -1.18995 -1.21011 -0.29348 1.15164 0.52797 0.12292 0.15679 0.08819 -1.14930 1.00000 1027
0.00797 -1.18995 -1.03445 -0.29348 1.54878 1.39591 0.39341 -1.24413 -1.35435 -0.64450 1.00000 624
0.52288 1.34357 1.39711 -0.29348 -0.73476 -0.48463 0.12292 -0.67521 -0.36659 0.63692 1.00000 566
-0.02002 -0.24551 -0.66463 -0.29348 -0.33762 -0.62929 1.94874 -0.03394 0.08819 -0.19147 1.00000 887
0.33818 1.10371 1.54504 5.67363 -1.57868 -1.56956 -0.21519 -0.63904 -0.56668 0.57867 1.00000 370
1.36801 0.80388 1.07352 -0.02225 -0.38726 0.16632 0.39341 -0.03394 0.70667 1.01228 1.00000 1234
0.76354 0.59400 0.94409 -0.29348 -0.53619 -0.12299 0.59628 0.26860 -0.36659 0.81813 1.00000 459
0.80272 0.83386 0.38936 -0.29348 -0.68512 -0.19532 0.05530 1.87670 2.81681 0.77930 1.00000 1395
0.92585 0.66896 0.56502 -0.29348 0.25808 0.67263 0.46104 -0.67521 -0.95597 0.85696 1.00000 1144
1.56949 1.10371 0.99956 -0.29348 -1.38011 -0.84628 0.66391 -0.71467 -0.56668 1.45237 1.00000 600
-1.72706 -0.65027 -0.98822 2.41884 -0.98297 -2.14819 -2.37912 3.25789 2.36204 -1.33699 1.00000 729
-0.56851 -0.00565 0.32464 -0.29348 -0.33762 -0.70162 -0.21519 0.83752 2.18013 -0.32738 1.00000 1331
1.39039 0.96879 0.25067 -0.29348 -1.08225 -0.99093 0.39341 -0.67521 -0.74677 1.34882 1.00000 1252
1.24487 1.72584 0.74069 -0.29348 -0.83404 -0.55696 0.66391 0.34424 0.70667 1.53003 1.00000 731
0.71317 1.02125 0.84239 -0.29348 0.45665 0.96194 0.73153 0.34424 -0.56668 0.85696 1.00000 339
1.42957 0.80388 1.04579 -0.02225 -0.78440 -0.19532 0.59628 0.15679 0.90677 1.15467 1.00000 13
-1.31289 -1.72964 -1.52446 0.24898 2.74019 2.55317 -0.68855 -0.14575 -0.56668 -1.45995 1.00000 469
-0.64687 -0.51535 -0.94199 -0.02225 -0.13905 -0.41230 1.00202 1.06443 0.08819 -0.60567 1.00000 1547
-0.70843 -0.81517 -0.34104 -0.29348 1.30057 1.39591 -1.36478 -0.86595 -0.95597 -0.81924 1.00000 747
-1.59274 -1.83458 -2.17164 -0.29348 1.25093 0.31098 0.39341 -0.71467 -0.74677 -1.87415 1.00000 210
-1.25133 -1.59472 -1.82956 -0.29348 1.84663 1.32358 0.59628 -0.59957 -0.36659 -1.48584 1.00000 1338
-0.84835 -0.19304 0.07501 2.96131 -1.38011 -2.22052 -0.55331 -0.37266 -0.74677 -0.51507 1.00000 623
-1.07223 -0.51535 -0.57217 -0.29348 0.30773 0.09400 0.46104 0.80135 0.08819 -0.89043 1.00000 265
0.15908 -0.48536 0.49106 0.24898 -0.08941 0.02167 -1.02666 -0.79031 -0.56668 0.23567 1.00000 940
1.10495 0.80388 1.51731 -0.29348 0.00987 0.09400 -0.28281 -0.90212 -0.00095 0.88932 1.00000 1184
0.10871 -0.81517 -0.60916 -0.02225 1.30057 1.39591 -0.62093 -1.09285 -0.95597 -0.39857 1.00000 239
0.88668 0.63148 0.77767 -0.29348 -0.48655 -0.12299 0.59628 -1.09285 -1.16698 0.80519 1.00000 1391
1.20570 0.78139 0.65748 -0.29348 -0.28798 0.02167 0.86677 -0.71467 0.70667 1.30999 1.00000 1059
0.56206 1.37355 1.47108 0.79145 -0.68512 -0.33998 -0.01232 -0.18522 0.08819 0.78577 1.00000 1093
1.10495 0.75141 0.65748 -0.29348 -0.03977 0.38331 0.52866 -0.52394 -0.36659 1.05112 1.00000 1513
-1.25133 -0.95009 -1.23785 1.33391 -0.08941 -0.77395 -0.35044 1.48207 0.90677 -1.07811 1.00000 1166
0.42214 -0.11058 -0.35028 -0.29348 0.10916 0.38331 0.79915 -0.63904 -0.36659 0.33274 1.00000 888
0.15908 0.39162 0.53728 -0.02225 -0.83404 -0.91861 0.86677 -0.03394 0.28828 0.18389 1.00000 315
0.56206 0.29418 0.26917 -0.29348 0.00987 0.38331 -0.48568 0.68625 1.10687 0.61103 1.00000 1044
0.03595 -0.81517 -0.56293 -0.29348 1.64806 1.82988 -1.36478 -0.86595 -0.74677 -0.49565 1.00000 1551
-0.72522 0.02434 0.25992 -0.02225 0.00987 -0.26765 0.05530 0.08115 0.08819 -0.32738 1.00000 158
-0.99947 -0.00565 -0.24858 -0.29348 0.40701 0.02167 -0.75617 0.19297 -0.11191 -0.63803 1.00000 1136
-1.25133 -0.51535 -0.77557 0.24898 0.65522 0.31098 0.86677 0.00552 -0.36659 -0.96809 1.00000 298
-0.89873 -0.51535 -0.26707 -0.29348 0.65522 0.31098 -4.06969 -1.62231 -1.81457 -0.84513 1.00000 1591
0.70198 -0.24551 0.09350 0.24898 0.90343 1.25125 0.39341 -0.79031 -0.74677 0.32627 1.00000 1098
-0.77000 -0.38043 -0.39651 -0.29348 1.99556 2.40851 0.73153 2.07401 0.90677 -0.52801 1.00000 943
0.28781 -0.11058 0.10275 -0.29348 0.80415 0.96194 -0.14757 -1.20467 -1.16698 -0.05557 1.00000 491
-1.69348 -1.64719 -1.85730 -0.29348 2.64091 2.04687 -2.78486 -1.47104 -1.56354 -1.90004 1.00000 1336
-1.53117 -0.78519 -0.61840 -0.29348 -0.08941 -0.55696 -3.93445 -1.77358 -1.81457 -1.15578 1.00000 780
0.62362 0.78139 1.17522 -0.29348 -0.68512 -0.33998 0.52866 -0.82648 0.08819 0.76636 1.00000 1089
-0.66925 -0.00565 0.14897 0.24898 0.40701 0.38331 -0.68855 -1.01722 -0.74677 -0.46976 1.00000 325
1.06577 1.27611 1.11050 -0.29348 -0.73476 -0.19532 0.52866 0.68625 -0.11191 1.26469 1.00000 415
-1.15058 -0.61279 -0.40576 -0.29348 0.15880 -0.19532 -1.63527 -0.79031 -0.95597 -0.96162 1.00000 836
-1.17297 -0.51535 -0.52595 1.87638 -1.42975 -2.07586 0.05530 0.80135 -0.36659 -0.87102 1.00000 264
1.63106 1.69586 1.37862 -0.29348 -1.97581 -1.42491 2.55734 1.29134 0.28828 1.80185 1.00000 105
-0.04240 -0.56782 -0.23934 -0.29348 1.44950 1.75756 0.05530 -1.35594 -1.56354 -0.22383 1.00000 884
-0.12076 0.69894 0.46332 -0.29348 -0.88369 -1.13559 0.66391 2.83038 1.36154 0.08681 1.00000 525
-0.06479 -0.92011 -0.65538 -0.29348 1.39985 1.32358 -0.28281 -1.62231 -0.56668 -0.65097 1.00000 1362
-0.94910 0.09180 -0.12839 -0.29348 -0.48655 -0.91861 1.06964 0.76188 3.61720 -0.56037 1.00000 1116
0.46131 1.50847 1.82241 6.75857 -1.47939 -1.28025 -0.07995 -0.59957 0.90677 0.83755 1.00000 824
0.28781 1.26861 1.07352 -0.29348 -0.78440 -0.48463 0.59628 0.57444 -0.56668 0.79224 1.00000 165
0.96503 0.69894 1.11975 -0.29348 -1.03261 -0.48463 0.32579 -0.29703 -0.11191 0.88932 1.00000 416
-0.74761 -0.24551 -0.51670 -0.29348 -0.33762 -0.91861 -0.01232 0.57444 0.70667 -0.58626 1.00000 904
1.53031 1.10371 0.95333 -0.29348 -1.03261 -0.33998 0.59628 -0.18522 -0.36659 1.56886 1.00000 71
0.38855 0.56402 0.57427 -0.29348 0.30773 0.67263 0.46104 0.19297 0.08819 0.35863 1.00000 1182
-1.11141 -1.05503 -1.29332 -0.29348 1.35021 1.32358 0.59628 0.19297 -0.11191 -1.10400 1.00000 589
-0.24389 -1.32487 -1.23785 -0.29348 0.40701 -0.05066 0.46104 -0.03394 -0.11191 -0.76747 1.00000 1118
-0.94910 0.10679 -0.06367 3.50377 0.10916 -0.12299 -0.07995 0.08115 -0.56668 -0.51507 1.00000 202
-0.14315 -1.54225 -1.22860 -0.29348 -0.63548 -1.49724 -1.09429 -0.56340 -0.36659 -0.76099 1.00000 87
-1.31289 -1.02505 -1.38578 0.24898 2.44234 2.40851 0.25817 -1.12903 -0.95597 -1.30463 1.00000 1382
1.08816 0.96879 0.55578 -0.29348 -0.33762 0.23865 0.59628 -0.52394 -0.36659 1.13525 1.00000 279
0.72437 0.37663 0.28766 -0.29348 -0.98297 -0.91861 0.79915 -0.10958 0.08819 0.61750 1.00000 425
-0.72522 -0.65027 -0.38726 -0.29348 1.69771 1.54057 -3.39346 -1.43157 -0.36659 -0.96809 1.00000 474
0.70198 -0.47787 0.63898 -0.29348 0.35737 0.81728 0.39341 -0.86595 -0.36659 0.48807 1.00000 781
1.16652 1.47849 1.22145 -0.29348 -0.83404 -0.26765 0.66391 1.10389 0.08819 1.19350 1.00000 1446
0.36057 0.12928 0.82389 -0.29348 -0.83404 -0.91861 -0.82380 0.04169 1.10687 0.47512 1.00000 1257
-0.10397 -0.31297 0.86088 -0.29348 -0.73476 -0.77395 -0.21519 -0.44830 -1.16698 0.28097 1.00000 1369
-0.84835 -0.68775 -0.93275 -0.29348 1.35021 1.10660 0.32579 1.44261 0.28828 -0.90337 1.00000 1015
-0.12076 0.37663 0.14897 -0.29348 0.80415 1.17893 0.73153 0.87698 0.70667 0.08681 1.00000 946
0.18147 0.07681 0.47257 -0.02225 0.05952 0.09400 -0.07995 -0.29703 0.28828 0.25508 1.00000 791
-1.39125 -1.13748 -0.84954 -0.29348 -0.58583 -1.78655 -1.83814 0.61061 -0.11191 -1.20755 1.00000 1245
-1.31289 -1.59472 -1.89428 -0.29348 1.54878 1.17893 0.46104 0.49551 -0.11191 -1.38229 1.00000 1426
-1.11141 -0.54533 -0.66463 -0.02225 0.15880 -0.26765 0.59628 1.67939 -0.00095 -0.87749 1.00000 734
-1.01066 -1.55724 -1.55220 -0.29348 1.54878 1.10660 0.19055 -0.79031 -0.56668 -1.14283 1.00000 1196
-0.88753 -0.65027 -0.17462 -0.29348 -0.13905 -0.55696 -1.83814 -0.03394 0.08819 -0.78041 1.00000 254
-0.62448 -0.59780 -0.85878 -0.29348 2.29341 2.40851 0.39341 2.36998 0.70667 -0.78041 1.00000 1104
1.16652 1.37355 1.69297 -0.29348 -1.23118 -0.70162 0.66391 0.11733 0.90677 1.18702 1.00000 104
-1.07223 -0.95009 -1.14539 -0.29348 1.59842 1.32358 0.66391 -0.07012 -0.36659 -1.03281 1.00000 905
-0.14315 0.15926 0.20445 -0.29348 0.35737 0.67263 0.79915 -0.44830 -0.36659 -0.04909 1.00000 635
-0.14315 -1.15997 -0.84954 -0.29348 2.64091 2.84249 0.32579 -1.35594 -1.16698 -0.68980 1.00000 945
-1.91735 -1.08501 -1.60767 -0.29348 2.09484 2.11920 -0.07995 1.10389 -0.11191 -1.62822 1.00000 797
0.43893 -0.32796 0.07501 -0.29348 0.80415 1.25125 -0.89142 -1.09285 -1.16698 0.13212 1.00000 253
1.16652 1.59092 1.36938 -0.29348 -1.28082 -1.13559 0.39341 0.34424 0.08819 1.27116 1.00000 752
-0.92671 -0.51535 -0.25783 -0.29348 0.10916 -0.41230 -1.16191 -1.31976 -1.35435 -0.78041 1.00000 643
-1.04984 -0.26050 -0.49821 -0.29348 1.05236 0.74495 0.79915 -0.44830 -0.56668 -0.81277 1.00000 399
-1.11141 -1.37734 -1.44125 -0.29348 -0.33762 -0.84628 0.39341 -0.52394 -0.36659 -1.28521 1.00000 1499
-0.67485 0.29418 -0.00820 -0.29348 0.55594 0.52797 0.46104 0.68625 -0.11191 -0.35974 1.00000 938
-0.62448 0.02434 -0.03594 0.79145 -1.42975 -1.85888 0.32579 1.67939 1.10687 -0.48271 1.00000 123
-1.53117 -1.59472 -1.66314 -0.02225 0.10916 -0.48463 0.32579 -0.59957 -0.56668 -1.62822 1.00000 878
-1.41364 -0.51535 -0.93275 -0.29348 -0.28798 -1.06326 0.79915 3.19212 1.36154 -1.07164 1.00000 1421
-1.68229 -1.35486 -2.05145 -0.29348 1.49914 0.88961 0.79915 0.34424 0.70667 -1.69294 1.00000 1578
-0.44538 0.15926 0.26917 0.24898 0.55594 0.60030 0.73153 -1.01722 -1.16698 -0.28208 1.00000 957
-1.53117 -0.78519 -1.36729 -0.29348 0.10916 -0.77395 0.52866 2.36998 0.70667 -1.22697 1.00000 1595
0.86429 0.61649 0.90710 -0.29348 -0.58583 -0.19532 0.59628 0.04169 0.28828 0.87638 1.00000 168
-0.74761 -0.11058 -0.07292 -0.02225 -0.03977 -0.12299 0.32579 0.72571 0.50657 -0.42446 1.00000 1140
1.46875 1.37355 1.19371 -0.29348 -2.57152 -2.36518 0.59628 -0.03394 -0.11191 1.53003 1.00000 961
0.96503 1.02125 0.44483 -0.29348 -0.23834 0.09400 0.79915 1.64650 0.70667 1.00581 1.00000 187
0.76354 1.10371 1.10126 -0.29348 -0.23834 0.38331 0.66391 0.08115 -0.56668 0.88932 1.00000 398
-0.64687 -0.05811 0.45408 -0.29348 -0.78440 -1.06326 -0.01232 2.07401 0.70667 -0.21736 1.00000 26
0.66280 0.61649 0.22294 -0.29348 -1.18154 -1.13559 0.66391 -0.18522 -0.11191 0.63692 1.00000 1106
0.73556 1.37355 1.75769 0.24898 -0.78440 -0.48463 0.39341 0.30806 0.08819 0.85696 1.00000 1177
-0.77000 -0.43290 -0.33179 -0.29348 1.44950 1.32358 -2.78486 -1.05339 -1.16698 -0.74158 1.00000 452
0.76354 1.10371 1.54504 -0.29348 -0.63548 -0.12299 -0.01232 -0.14575 -0.36659 0.83107 1.00000 843
-0.24389 0.83386 0.62974 -0.29348 -0.98297 -1.06326 0.12292 3.94848 2.18013 0.17095 1.00000 1146
-1.55356 -1.32487 -1.99598 0.79145 0.50629 -0.19532 0.46104 2.56729 1.36154 -1.43406 1.00000 763
1.32883 1.89824 1.74844 -0.29348 -1.13190 -0.41230 0.39341 1.54784 0.70667 1.49120 1.00000 490
0.90347 0.93880 0.89786 -0.29348 0.20844 0.60030 0.52866 -0.37266 -0.74677 0.95404 1.00000 1247
0.66280 0.64647 0.58351 -0.29348 0.10916 0.52797 0.59628 0.23243 0.50657 0.63045 1.00000 847
1.26726 0.96879 1.11050 -0.29348 -0.18870 0.45564 0.52866 0.57444 1.36154 1.23233 1.00000 495
