Max_temperature Min_temperature Dewpoint Precipitation Sea_level_pressure Standard_pressure Visibility Wind_speed Max_wind_speed Y outlier number
-1.43985 -1.65943 -1.43700 0.58816 0.64959 -0.87157 -1.25592 -0.52038 -0.00015 -1.60094 1.00000 1266
-0.54796 -0.46441 0.25440 0.30462 1.66372 0.58888 -1.40394 -1.81019 -0.00015 -0.66853 1.00000 974
0.29997 0.89700 1.30350 -0.00728 -0.90143 1.02702 0.11878 -0.21194 -0.00015 0.56309 1.00000 27
1.20442 0.88187 0.46850 -0.26247 -0.36454 -0.14135 -0.34007 -0.21194 -0.00015 1.20326 1.00000 595
0.52608 1.44157 1.61395 -0.26247 -0.90143 0.88097 1.22890 1.07787 2.87983 0.85534 1.00000 328
-0.44746 -0.81989 -0.36650 -0.26247 0.76890 0.58888 -0.61575 -1.19333 -0.00015 -0.99557 1.00000 703
-0.77407 -0.29802 -0.38791 -0.26247 -0.30489 0.00470 0.35930 -0.21194 -0.00015 -0.60590 1.00000 643
0.42558 -0.22995 0.21158 -0.26247 1.12682 0.00470 -1.42614 -1.19333 -0.00015 -0.01445 1.00000 964
0.92178 0.57178 1.17504 -0.26247 0.05304 0.00470 -0.95804 -0.52038 -0.00015 0.79272 1.00000 1329
-1.21373 -1.33420 -0.52707 -0.26247 1.00751 -7.15152 -1.40394 -1.81019 -0.00015 -1.32261 1.00000 872
-1.27026 -0.60055 -0.20592 2.00588 -0.90143 0.29679 -0.31787 -0.21194 -0.00015 -0.93294 1.00000 832
-1.50894 -1.55354 -2.33623 -0.26247 0.41097 0.58888 -0.44553 -0.21194 -0.00015 -1.55919 1.00000 798
0.89665 0.89700 1.02517 -0.26247 0.53028 -0.14135 0.84036 0.44698 -0.00015 1.05018 1.00000 201
-1.62199 -1.28126 -2.01508 -0.26247 1.60406 0.73493 0.41481 0.13855 -0.00015 -1.58006 1.00000 48
-0.83060 -0.63081 -0.03464 -0.26247 0.53028 0.73493 -1.10606 -0.52038 -0.00015 -0.70332 1.00000 724
-1.14464 -0.46441 -1.16938 -0.26247 0.53028 0.58888 2.41303 5.59222 -0.00015 -0.91207 1.00000 42
-1.01274 -0.80477 -0.67694 -0.26247 1.30579 0.73493 -0.63796 -0.84283 -0.00015 -0.89119 1.00000 1052
-1.21373 -1.72750 -1.67252 -0.26247 0.76890 -1.01762 -1.27627 -0.84283 -0.00015 -1.57311 1.00000 224
-0.83060 -0.60055 -0.05605 1.15525 -0.90143 0.73493 -0.89328 -1.19333 -0.00015 -0.63373 1.00000 746
0.34393 0.74573 1.07869 -0.26247 0.05304 0.58888 0.15578 0.44698 -0.00015 0.51439 1.00000 961
0.76475 0.79868 0.74683 -0.26247 -0.30489 0.73493 -0.23276 -0.52038 -2.77771 0.81359 1.00000 473
-1.14464 -1.16025 -1.99367 -0.26247 0.53028 0.29679 1.06238 3.82574 -0.00015 -1.21823 1.00000 191
-0.10829 -0.83502 -0.25944 -0.26247 1.78302 -0.43344 -1.34103 -1.19333 -0.00015 -0.66157 1.00000 728
-0.71754 -0.51736 -1.82239 -0.26247 1.00751 0.44283 2.37602 1.41434 -0.00015 -0.70332 1.00000 178
0.52608 0.08015 0.43639 -0.26247 -0.30489 0.58888 0.54432 0.76944 -0.00015 0.48655 1.00000 959
-1.20117 -0.49467 -0.70906 2.57296 0.29166 1.02702 1.39542 1.07787 -0.00015 -1.01644 1.00000 1132
0.43815 0.42051 1.22856 -0.26247 -0.78212 0.88097 -0.89328 0.13855 -0.00015 0.44480 1.00000 1182
1.33004 1.71385 -0.16310 -0.26247 -1.08040 0.00470 1.58044 0.76944 0.05311 1.48159 1.00000 1352
0.97830 1.16928 -0.67694 -0.26247 -0.36454 0.00470 0.67384 1.07787 -0.00015 1.10584 1.00000 840
-0.64845 -0.32827 -0.73047 -0.26247 1.66372 0.15074 1.06238 0.44698 -0.00015 -0.58503 1.00000 370
0.72707 1.15416 1.41055 -0.26247 -0.90143 0.88097 0.37781 0.13855 -0.00015 0.87622 1.00000 566
-1.50894 -1.82583 -2.50751 -0.26247 2.02164 0.29679 -0.57320 -0.21194 -0.00015 -1.55919 1.00000 1413
-0.46002 -0.19213 0.06171 -0.26247 -0.18558 0.88097 -0.42518 -0.52038 -0.00015 -0.36932 1.00000 876
-1.48381 -0.92578 -1.23361 -0.26247 -0.06627 1.02702 1.63594 0.76944 1.08957 -1.28782 1.00000 976
-1.10068 -1.03923 -0.47355 -0.00728 0.41097 -3.64644 -1.40394 -1.48634 -0.00015 -1.03732 1.00000 831
0.89037 0.88187 -0.22733 -0.26247 0.29166 0.00470 0.72934 0.13855 -0.00015 0.95276 1.00000 1350
-0.44746 -0.97872 -0.53778 -0.26247 1.42510 0.15074 -1.02095 -0.84283 -0.00015 -0.66157 1.00000 687
0.86525 0.88187 1.10010 -0.26247 -0.36454 0.29679 0.06327 -0.52038 -0.00015 0.75097 1.00000 1324
0.87781 1.22223 0.81107 -0.26247 -0.18558 0.15074 1.39542 -0.00025 -0.00015 0.98755 1.00000 1168
1.00343 1.04827 0.90741 -0.26247 -0.54351 0.00470 0.96987 0.13855 -0.00015 0.98059 1.00000 1145
-0.94365 -1.19806 -0.71976 1.43879 0.82855 0.29679 0.26679 1.73680 -0.00015 -0.84248 1.00000 1153
1.06624 0.69279 0.86459 -0.26247 -0.24523 0.29679 -0.08474 0.13855 -0.00015 0.95972 1.00000 574
1.43053 1.19954 0.09382 -0.26247 -0.12592 0.15074 0.89586 0.13855 -0.00015 1.46072 1.00000 945
1.45565 1.54745 1.14292 -0.26247 -1.91556 0.00470 0.80335 0.13855 -0.00015 1.54422 1.00000 168
1.43053 0.92726 1.01446 -0.26247 -1.08040 0.15074 0.21129 0.44698 -0.00015 1.23109 1.00000 420
0.89665 0.62472 -0.48425 -0.26247 -0.18558 -0.57948 0.45181 0.13855 -0.00015 0.77184 1.00000 383
1.31747 1.15416 1.44267 -0.26247 -1.73660 0.15074 -0.19576 -0.21194 -0.00015 1.39113 1.00000 1434
1.27351 0.58690 0.74683 -0.26247 -0.96109 0.00470 -0.63796 -0.21194 -0.00015 1.16847 1.00000 617
0.87781 1.13147 -0.32367 -0.26247 -0.60316 0.29679 0.30380 -0.21194 -0.00015 0.98059 1.00000 794
1.14789 1.13147 0.70401 -0.26247 -0.54351 0.29679 1.09938 0.76944 -2.77771 1.33547 1.00000 784
-1.19489 -2.04516 -2.27200 -0.26247 2.14095 -1.74785 -1.38359 -1.19333 -0.00015 -1.76098 1.00000 760
0.41302 0.21629 0.21158 -0.26247 -0.60316 0.44283 0.24829 0.13855 -0.00015 0.38914 1.00000 418
1.29235 1.47182 0.04030 -0.26247 -0.00661 -0.14135 1.76546 1.07787 1.98675 1.43288 1.00000 830
1.20442 0.84406 1.08940 -0.26247 -1.31902 0.15074 -0.01074 0.44698 -0.00015 1.18238 1.00000 1031
1.02227 1.34324 1.44267 -0.26247 0.11269 0.00470 0.84036 0.44698 -0.00015 1.17543 1.00000 922
0.75219 0.16335 0.87530 -0.26247 -0.54351 0.00470 -0.61575 -0.21194 -0.00015 0.57701 1.00000 457
-1.39588 -0.95603 -1.54406 -0.26247 0.58993 0.73493 1.00687 0.76944 -0.00015 -1.23911 1.00000 32
-1.27026 -0.97116 -1.09444 0.02108 2.26026 1.02702 -0.04774 -0.52038 -0.00015 -1.14865 1.00000 463
0.68310 0.62472 0.86459 -0.26247 -0.54351 0.58888 -0.83038 0.13855 -0.00015 0.51439 1.00000 955
1.17929 1.47182 0.96094 -0.26247 -0.60316 0.15074 0.89586 0.44698 -0.00015 1.30763 1.00000 249
-1.05671 0.02721 0.55414 0.02108 -0.00661 -2.91621 -0.89328 -1.19333 -0.00015 -0.56415 1.00000 633
0.18691 -0.34340 0.25440 -0.26247 -0.18558 -1.01762 -0.72306 -0.52038 -0.00015 -0.09099 1.00000 1209
1.74458 1.13147 0.86459 -0.26247 -1.08040 0.29679 -0.87293 -1.19333 -0.00015 1.50942 1.00000 672
-0.74266 -1.45522 -0.66624 -0.26247 1.18648 -1.01762 -1.31883 -1.48634 -0.00015 -1.11386 1.00000 300
1.65664 0.98020 0.85389 -0.26247 -0.42420 0.15074 -0.29752 -0.21194 -0.00015 1.57205 1.00000 59
-0.37837 0.08015 0.86459 2.85651 0.88820 0.44283 -0.55285 -0.52038 -0.00015 -0.25103 1.00000 610
0.55120 0.89700 0.72542 -0.26247 -1.67694 0.44283 -0.08474 0.13855 -1.78631 0.74401 1.00000 648
-0.71754 -0.73669 -1.00880 -0.26247 1.48475 -0.43344 0.10028 -0.21194 -0.00015 -0.75203 1.00000 1021
-1.11324 -0.99385 -0.56989 -0.26247 1.18648 -4.37666 -0.55285 -0.52038 -0.00015 -1.02340 1.00000 493
-1.16977 -0.60055 -0.12028 1.15525 -0.66282 0.15074 -0.76562 -1.19333 -0.00015 -0.88423 1.00000 558
-1.02531 -0.46441 -0.39861 -0.26247 1.12682 0.88097 0.61833 0.13855 -0.00015 -0.89119 1.00000 237
0.99087 0.59447 1.37844 -0.26247 -0.12592 -0.57948 -0.31787 0.44698 -0.00015 0.79272 1.00000 1185
0.07385 -0.32827 0.46850 -0.26247 1.00751 -0.28739 -0.68051 -0.84283 -0.00015 -0.08403 1.00000 452
0.90921 1.00289 0.66119 -0.26247 -0.42420 0.00470 0.58133 0.44698 -0.00015 0.97363 1.00000 458
0.38790 0.66254 0.61837 -0.26247 0.47062 0.29679 0.34080 -0.52038 -0.00015 0.48655 1.00000 410
-0.19623 -0.04086 0.22228 -0.26247 1.72337 0.29679 0.35930 -0.21194 -0.00015 -0.04228 1.00000 592
0.42558 -0.01817 0.20087 -0.26247 -0.54351 0.58888 -1.34103 -1.19333 -0.00015 0.22910 1.00000 620
0.53864 0.76086 0.14735 -0.26247 0.53028 0.88097 1.39542 1.07787 1.98675 0.70922 1.00000 414
1.10392 0.54152 1.06799 -0.26247 -0.36454 0.15074 -0.93584 -0.52038 -0.00015 0.80663 1.00000 520
0.86525 0.11797 -0.17380 -0.26247 0.29166 0.29679 -1.14861 -1.19333 -0.00015 0.66051 1.00000 354
1.10392 1.61553 0.63978 -0.26247 -1.73660 0.58888 1.39542 0.13855 -1.78631 1.30067 1.00000 867
-0.36581 -1.28126 0.35075 -0.26247 -0.54351 -0.87157 -0.57320 -0.21194 -0.00015 -0.30669 1.00000 972
0.99087 1.53989 1.74241 -0.26247 -0.66282 0.29679 0.35930 0.13855 -0.00015 1.22413 1.00000 705
-1.16977 -0.73669 0.04030 0.02108 -0.60316 -2.62412 -1.53160 -1.81019 -0.00015 -0.84944 1.00000 912
0.53864 0.02721 0.12594 -0.26247 -0.60316 0.00470 -1.31883 -1.48634 -0.00015 0.36130 1.00000 198
-0.71754 -0.73669 -0.78399 -0.26247 1.06717 0.58888 0.21129 -0.21194 -0.00015 -0.61982 1.00000 326
-1.67852 -1.00898 -1.44771 0.30462 -0.42420 0.88097 1.67295 1.07787 -0.00015 -1.45481 1.00000 313
-1.42728 -0.73669 -0.56989 0.02108 -1.14005 -4.52271 -0.51029 -0.84283 -0.00015 -1.09994 1.00000 419
-0.32184 -1.28126 -1.04092 -0.26247 1.18648 -0.72553 -1.51125 -1.19333 -0.00015 -0.84248 1.00000 1121
-1.04415 -1.41740 -1.41559 0.02108 0.64959 0.88097 -1.04315 -1.19333 -0.00015 -1.15561 1.00000 1375
-0.97506 -0.36609 0.07241 1.15525 0.11269 0.73493 -0.27532 -0.21194 -0.00015 -0.77290 1.00000 1075
0.62657 0.89700 0.92882 -0.26247 -0.48385 0.58888 0.19279 -0.21194 -0.00015 0.67443 1.00000 137
-1.28282 -1.00898 -1.25502 -0.26247 0.47062 0.29679 0.26679 -0.21194 -0.00015 -1.21823 1.00000 1385
0.48211 0.28437 1.37844 -0.26247 -0.00661 -0.87157 -1.31883 -1.48634 -0.00015 0.27780 1.00000 1024
0.25600 0.39025 1.30350 1.72234 0.70924 -0.72553 -1.27627 -1.19333 -0.00015 0.16647 1.00000 685
-1.70992 -1.41740 -2.34694 -0.26247 2.20061 0.15074 0.54432 0.13855 -0.00015 -1.67748 1.00000 1349
1.37400 1.63065 0.01889 -0.26247 -0.66282 0.00470 1.11789 0.76944 -0.00015 1.55813 1.00000 5
1.20442 1.68360 1.36773 -0.26247 -0.90143 0.58888 1.06238 0.76944 -0.00015 1.39113 1.00000 1035
0.01733 -0.34340 0.41498 -0.26247 1.06717 -0.72553 -1.70182 -1.48634 -0.00015 -0.32757 1.00000 54
-0.10829 -0.34340 0.12594 -0.26247 -0.06627 -0.72553 -1.21337 -0.84283 -0.00015 -0.27190 1.00000 1089
-1.59059 -1.65943 -1.68322 -0.26247 1.96199 0.29679 -1.00059 -0.84283 -0.00015 -1.74706 1.00000 259
-0.46002 -0.32827 0.19017 0.30462 -0.00661 0.73493 -0.29752 -0.52038 -0.00015 -0.59198 1.00000 1407
-0.91225 -0.24507 0.37216 2.57296 -2.09453 -1.01762 0.85886 0.44698 0.05311 -0.62678 1.00000 294
-0.46630 -0.76695 -0.00252 -0.26247 0.11269 0.00470 0.35930 0.44698 0.05311 -0.52240 1.00000 1203
-0.29044 -0.72157 -0.22733 -0.26247 0.70924 0.44283 -0.72306 -0.52038 -0.00015 -0.33453 1.00000 1137
-1.05671 -0.92578 -1.05162 -0.26247 -0.12592 1.31911 -0.44553 0.13855 -0.00015 -0.99557 1.00000 316
0.90921 0.54152 1.19645 -0.26247 -0.72247 0.15074 -0.42518 -0.21194 -2.77771 0.81359 1.00000 1042
-1.16977 -1.11487 -1.25502 -0.26247 1.48475 -1.60180 0.10028 -0.52038 -0.00015 -1.22519 1.00000 1069
1.38656 1.57771 0.95023 -0.26247 -1.43833 0.15074 2.19100 1.41434 1.98675 1.47463 1.00000 766
1.23582 1.06340 -0.21662 -0.26247 -0.48385 0.15074 0.54432 0.44698 -0.00015 1.31459 1.00000 704
-0.43490 -0.92578 -1.19079 -0.26247 1.66372 0.29679 0.85886 0.76944 -0.84407 -0.68244 1.00000 1238
-0.46630 -0.19213 0.22228 -0.26247 -0.66282 0.88097 0.82185 1.07787 1.98675 -0.37628 1.00000 750
1.09136 1.20710 1.30350 -0.00728 -1.79625 0.73493 1.46943 1.07787 2.87983 1.07801 1.00000 677
-0.36581 -1.11487 -0.40932 -0.00728 0.53028 -0.57948 -0.65831 -0.52038 -0.00015 -0.71028 1.00000 601
-0.80547 -0.60055 -0.80540 -0.26247 0.35131 0.29679 0.65534 5.26977 -0.00015 -0.77290 1.00000 436
-0.10829 -0.84258 -0.28085 -0.26247 1.12682 -2.03994 -1.25592 -0.84283 -0.00015 -0.53632 1.00000 1416
1.58755 1.69872 0.00818 -0.26247 -0.72247 0.00470 1.32141 0.44698 -0.00015 1.66251 1.00000 489
-0.24019 -0.50223 -0.50566 -0.26247 0.64959 0.29679 -0.12175 -0.21194 -0.00015 -0.27886 1.00000 957
-1.14464 -1.09217 -1.71534 -0.26247 0.53028 0.29679 1.21040 0.44698 -0.00015 -1.18344 1.00000 1341
-0.71754 -0.09380 0.25440 0.02108 0.41097 0.73493 -1.06350 -1.19333 -0.00015 -0.51544 1.00000 863
-0.36581 -0.60055 -0.47355 -0.26247 -0.90143 0.00470 -0.53064 0.44698 -3.67079 -0.45978 1.00000 1397
-0.35325 0.08015 -0.76258 1.15525 -1.67694 -0.14135 -0.38263 0.76944 -0.00015 -0.24407 1.00000 652
-1.18233 -0.84258 -0.38791 -0.00728 -0.90143 0.00470 -0.93584 -0.84283 -0.00015 -1.03036 1.00000 1271
-0.37837 0.62472 0.58626 0.02108 -0.72247 0.88097 1.43242 0.44698 -1.78631 -0.00749 1.00000 918
1.39913 0.72304 0.47921 -0.26247 -0.30489 0.15074 -1.02095 -0.52038 -0.00015 1.27284 1.00000 697
-1.38332 -1.10730 -0.60201 -0.26247 0.88820 -0.28739 -1.27627 -1.48634 -0.00015 -1.19736 1.00000 1233
-0.94365 -1.06192 -0.49496 0.02108 1.72337 -1.30971 -0.91549 -0.52038 -0.00015 -1.05123 1.00000 887
0.36906 -0.19213 0.41498 -0.26247 0.35131 0.15074 -1.27627 -0.84283 -0.00015 0.05514 1.00000 951
-0.93109 -1.00898 -1.56547 -0.26247 0.23200 -0.14135 0.26679 0.13855 -0.00015 -0.94686 1.00000 37
0.92178 1.60796 1.35703 -0.26247 -1.25936 0.29679 1.93198 1.07787 -0.00015 1.25892 1.00000 1174
0.19947 -0.15431 -0.08816 -0.26247 -0.18558 -0.14135 -0.74342 -0.21194 -0.00015 -0.04228 1.00000 1082
-0.39093 -1.06192 -0.12028 -0.26247 1.66372 -2.62412 -1.31883 -1.48634 -0.00015 -0.74507 1.00000 441
0.97830 1.34324 0.45780 -0.26247 -0.18558 0.29679 1.70995 1.07787 -1.78631 1.14063 1.00000 885
1.09136 1.35837 0.14735 -0.26247 -0.24523 0.00470 2.33902 1.73680 2.87983 1.20326 1.00000 344
1.44309 0.79111 0.48991 -0.26247 -1.08040 0.15074 -0.83038 -0.52038 -0.00015 1.18238 1.00000 1415
0.41302 -0.12406 0.41498 -0.26247 0.17235 0.15074 -0.14025 -0.21194 -0.00015 0.27780 1.00000 241
1.31747 1.78192 1.51760 -0.26247 -1.61729 0.44283 0.84036 0.13855 -0.00015 1.46767 1.00000 761
-0.87456 -1.33420 -0.96598 -0.26247 1.96199 -1.60180 -0.74342 -0.52038 -0.00015 -1.17648 1.00000 584
-0.03920 0.08015 0.02959 -0.26247 0.47062 0.15074 0.61833 0.13855 -0.00015 -0.03532 1.00000 1257
-0.89969 -0.73669 -0.85893 -0.26247 0.05304 0.00470 -0.01074 0.13855 -0.00015 -0.93294 1.00000 765
1.60011 1.98613 0.73613 -0.26247 -1.02074 0.15074 1.13639 0.44698 -1.78631 1.77384 1.00000 425
-0.24019 -0.05599 0.39357 -0.26247 -0.48385 0.29679 -0.61575 -0.52038 -0.00015 -0.38324 1.00000 139
0.49467 0.48858 1.04658 0.02108 0.05304 0.88097 -0.91549 -0.84283 -0.00015 0.58397 1.00000 654
-0.20879 0.21629 0.93953 0.87171 -1.14005 0.73493 0.78485 0.44698 -0.84407 0.00643 1.00000 585
-0.26532 -0.70644 -0.31297 -0.26247 -1.08040 -1.60180 -1.31883 -1.48634 -0.00015 -0.58503 1.00000 517
-0.33441 -0.32827 -0.92316 -0.26247 -0.36454 0.15074 0.50732 0.13855 -0.00015 -0.27886 1.00000 1230
0.35649 0.17848 1.05728 -0.26247 0.05304 0.73493 -0.97839 -0.84283 -0.00015 0.24301 1.00000 66
1.10392 1.44157 0.36145 -0.26247 -1.14005 0.15074 1.24740 0.76944 -0.00015 1.24501 1.00000 1213
0.55120 0.02721 0.97164 -0.26247 0.11269 -1.01762 -0.87293 -0.84283 -0.00015 0.32651 1.00000 200
-0.60448 -0.87284 -1.27643 -0.26247 1.36544 0.00470 0.26679 0.13855 -0.00015 -0.80073 1.00000 341
-1.19489 -0.68375 -0.27015 -0.26247 0.29166 0.73493 0.35930 -0.52038 -0.00015 -0.93294 1.00000 1125
-1.05671 -0.61568 -0.25944 0.58816 -0.90143 1.02702 -1.21337 0.13855 -0.00015 -0.96773 1.00000 1231
-1.05671 -0.46441 -0.06675 2.85651 0.82855 0.58888 -0.38263 -0.52038 -0.00015 -0.93990 1.00000 151
-0.60448 -0.05599 0.31863 0.30462 0.05304 0.58888 -0.04774 0.13855 -0.00015 -0.41803 1.00000 996
0.89665 0.79868 1.12151 -0.26247 -0.30489 0.29679 0.19279 1.26013 -0.00015 0.93884 1.00000 152
-0.00780 0.85918 0.70401 -0.26247 0.35131 0.58888 1.56194 0.76944 -0.00015 0.25693 1.00000 1339
-0.22135 -0.43416 0.23299 -0.26247 0.53028 0.29679 -1.02095 -1.19333 -0.00015 -0.37628 1.00000 1201
-0.57308 -0.60055 0.27581 3.70714 0.41097 0.44283 -1.27627 -0.36616 -0.00015 -0.66157 1.00000 1036
1.45565 1.63065 0.66119 -0.26247 -0.66282 0.15074 1.76546 0.76944 -0.00015 1.49551 1.00000 1056
-0.84316 -0.36609 0.17946 -0.26247 -0.30489 -2.91621 -0.63796 -0.52038 -0.00015 -0.64069 1.00000 183
1.61268 1.30543 1.80664 -0.26247 -1.49798 0.15074 -1.04315 -0.84283 -0.00015 1.35634 1.00000 1455
-0.97506 -0.60055 0.28652 0.58816 0.23200 -0.87157 -0.95804 -0.84283 -0.00015 -0.80073 1.00000 956
1.20442 0.42051 0.39357 -0.26247 -0.00661 0.00470 -0.46774 -0.52038 -0.00015 0.96668 1.00000 1053
-0.42234 -0.63837 -0.45214 -0.26247 1.30579 0.29679 0.48882 0.76944 -0.00015 -0.57807 1.00000 146
-1.05671 -0.20726 0.37216 2.00588 -0.24523 -1.01762 -0.31787 -0.21194 -0.00015 -0.70332 1.00000 1101
0.87781 0.48858 0.70401 -0.26247 -0.36454 0.58888 -0.95804 -1.48634 -0.00015 0.74401 1.00000 1241
1.03483 0.59447 0.55414 -0.26247 -0.42420 0.00470 -0.55285 -0.84283 -0.00015 0.98059 1.00000 101
1.27351 1.06340 1.02517 -0.26247 -0.60316 0.15074 -0.21426 -0.21194 -0.00015 1.32851 1.00000 140
-0.20879 -1.21319 -1.07303 -0.26247 0.64959 -0.72553 -1.51125 -1.81019 -0.00015 -0.71028 1.00000 1348
0.31253 -0.05599 -0.17380 -0.26247 -0.24523 0.29679 0.00777 -0.21194 -0.00015 0.29868 1.00000 847
0.99087 0.94995 -0.14169 -0.26247 -0.84178 0.15074 -0.02924 0.13855 -0.00015 1.08497 1.00000 779
0.70823 0.43563 0.67190 -0.26247 0.23200 -0.14135 -1.17081 -1.19333 -0.00015 0.58397 1.00000 44
1.34260 1.57771 1.11081 -0.26247 -1.67694 0.29679 0.56283 0.44698 -0.00015 1.50942 1.00000 649
0.76475 0.45832 0.88600 -0.26247 -0.48385 -0.72553 -0.83038 0.13855 -0.00015 0.61180 1.00000 371
-1.39588 -0.34340 0.07241 3.42359 0.29166 -0.43344 0.39631 0.44698 -0.84407 -0.96078 1.00000 352
-0.26532 -0.68375 -0.02393 -0.26247 0.76890 0.00470 -1.46870 -1.19333 -0.00015 -0.45282 1.00000 1109
-1.69108 -0.91065 -0.92316 0.58816 -0.96109 -0.72553 -1.04315 -0.00025 -0.00015 -1.33652 1.00000 219
-0.40350 0.48858 0.74683 -0.26247 -1.43833 0.88097 1.00687 0.44698 -0.00015 -0.00749 1.00000 721
-0.03920 0.08015 -0.42002 -0.26247 -0.36454 0.15074 -0.01074 0.44698 -0.00015 0.06210 1.00000 1221
-0.69242 -0.60055 -0.10957 0.02108 1.36544 -1.89389 -1.61671 -0.00025 -0.00015 -0.82161 1.00000 573
-1.59059 -1.70481 -2.40046 -0.26247 1.36544 0.15074 0.11878 0.13855 -0.00015 -1.66356 1.00000 1265
-1.79158 -1.29639 -2.59316 -0.26247 1.84268 0.44283 0.72934 0.76944 0.05311 -1.64965 1.00000 609
-0.03920 -0.73669 -0.06675 0.58816 0.70924 1.31911 -1.31883 -0.00025 -0.00015 -0.72419 1.00000 1009
-0.71754 -1.65943 -1.20149 -0.26247 1.72337 -0.72553 -1.23372 -0.52038 -0.00015 -1.14865 1.00000 57
0.70823 0.85918 1.30350 -0.26247 -0.54351 1.02702 -0.61575 0.13855 -1.78631 0.62572 1.00000 1189
-0.91225 -1.00898 -1.07303 7.67674 -0.48385 0.15074 -0.23276 -0.21194 -0.00015 -0.88423 1.00000 1417
-0.30928 0.08015 -0.70906 -0.26247 1.18648 0.00470 2.17250 1.73680 -0.00015 -0.23015 1.00000 659
-1.31423 -1.96197 -2.36835 -0.26247 1.00751 0.00470 -0.89328 -0.21194 -0.00015 -1.52440 1.00000 925
-1.16977 -1.00898 -0.84822 -0.26247 1.84268 -2.62412 0.10028 -0.21194 -0.00015 -1.12082 1.00000 1084
-1.59687 -1.28126 -1.77957 -0.26247 2.08130 0.29679 0.52582 0.13855 -0.00015 -1.46177 1.00000 144
1.17301 1.16928 0.10453 -0.26247 0.11269 0.00470 0.00777 0.44698 -0.00015 1.23109 1.00000 1432
-0.35325 -1.00898 -0.85893 -0.26247 0.94786 -1.60180 -1.38359 -0.52038 -0.00015 -0.82857 1.00000 240
-0.56052 -0.66862 -0.03464 -0.26247 0.53028 0.29679 -0.74342 -0.84283 -0.00015 -0.70332 1.00000 1060
1.54359 0.96507 0.47921 -0.26247 -0.54351 0.00470 -1.00059 -0.52038 -0.00015 1.28676 1.00000 1237
-0.60448 -0.22238 0.52203 1.15525 -1.02074 0.88097 -0.31787 -0.52038 -0.00015 -0.45978 1.00000 385
-0.40350 -0.60055 0.01889 -0.00728 -0.00661 -1.45576 -0.97839 -0.84283 -0.00015 -0.58503 1.00000 953
-1.87951 -1.19806 -2.17566 -0.26247 0.29166 1.02702 2.04299 1.07787 -0.00015 -1.69140 1.00000 969
0.29997 -0.07111 0.26511 -0.26247 0.23200 0.29679 -0.48809 -0.52038 -0.00015 0.22910 1.00000 1388
-1.45241 -1.92415 -1.52265 -0.26247 1.42510 -0.28739 -1.29848 -1.48634 -0.00015 -1.74011 1.00000 1187
-0.12085 0.21629 0.65049 -0.26247 -0.96109 0.88097 -0.08474 -0.21194 -0.00015 0.16647 1.00000 1355
0.00476 -0.35852 0.16876 -0.26247 -1.02074 0.73493 -0.59540 -0.21194 -0.00015 -0.16753 1.00000 235
1.02227 1.15416 -0.33438 -0.26247 -0.48385 0.15074 -0.17725 -0.21194 -0.00015 1.03626 1.00000 1293
-0.32184 -0.88796 0.05100 -0.26247 0.94786 -2.33203 -1.36138 -1.48634 -0.00015 -0.66157 1.00000 1034
-1.80414 -1.63674 -2.34694 -0.26247 1.54441 -0.28739 0.39631 0.13855 -0.00015 -1.83056 1.00000 1199
0.40046 -0.00304 -0.16310 -0.26247 0.05304 0.00470 -1.38359 -1.48634 -0.00015 0.20126 1.00000 397
-0.81804 -0.32827 0.23299 0.02108 -0.00661 0.15074 -1.19117 -1.19333 -0.00015 -0.69636 1.00000 630
0.18691 -0.15431 0.62908 -0.26247 0.47062 0.29679 -0.83038 -0.84283 -0.00015 0.00643 1.00000 552
0.82128 1.08609 0.81107 -0.26247 -0.66282 0.44283 1.54343 0.44698 -0.00015 0.79272 1.00000 84
0.83384 -0.22238 0.08312 -0.26247 0.70924 0.15074 -1.25592 -0.52038 -0.00015 0.22214 1.00000 17
-0.93109 -2.01491 -1.92944 -0.26247 2.73750 -0.72553 -1.48905 -1.81019 -0.00015 -1.60094 1.00000 823
1.21698 1.30543 0.25440 -0.26247 -0.48385 0.15074 1.15489 0.13855 -0.00015 1.32851 1.00000 845
-0.29672 -0.05599 0.16876 0.58816 -0.36454 0.44283 0.19279 0.44698 -0.00015 -0.22319 1.00000 1020
-0.83060 -0.75182 -0.09887 -0.26247 0.23200 0.15074 -1.25592 -0.84283 -0.00015 -0.87728 1.00000 907
-0.46630 0.21629 0.92882 2.85651 -0.54351 -0.43344 -0.59540 -0.84283 -0.00015 -0.23015 1.00000 98
-1.21373 -1.96197 -2.35764 -0.26247 0.17235 0.00470 -0.85073 -0.52038 -0.00015 -1.46873 1.00000 208
-0.02664 -0.60055 0.27581 -0.26247 0.82855 0.29679 -0.76562 -0.84283 -0.00015 -0.27886 1.00000 684
0.13038 -0.51736 0.14735 -0.26247 -0.90143 0.00470 -0.70086 -0.84283 -0.00015 -0.08403 1.00000 1358
1.16045 1.26761 0.15805 -0.26247 -0.96109 -0.28739 1.43242 1.41434 -0.00015 1.23109 1.00000 1354
0.90921 0.31462 0.32934 -0.26247 0.05304 -0.28739 -0.80817 -0.52038 -0.00015 0.80663 1.00000 1321
-0.87456 -0.87284 -0.07746 -0.26247 0.82855 0.73493 0.61833 0.76944 -1.78631 -0.71723 1.00000 1122
